image_key,image_id_x,dataset_x,sha256,perceptual_hash,image_id_y,dataset_y,image_path,processed_path,model_split,manual_decision,action
eyepacs__b47eb40ff64729f8,22917_left,eyepacs,a48cb69850b8026085a5db9adb98e0a0f970628220507af1fbf830440f98584c,7070f0e0e0f07070,22917_left,eyepacs,data/raw/eyepacs/data/22917_left.jpeg,data/processed/images/eyepacs/eyepacs__b47eb40ff64729f8.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__f1b3a1b75eaffeda,8191_left,eyepacs,6f3b63912290e0f81fd9bc219fe0b332cc45bbf5b2754b54cd9498e781a8eb07,7070f0e0e0f07070,8191_left,eyepacs,data/raw/eyepacs/data/8191_left.jpeg,data/processed/images/eyepacs/eyepacs__f1b3a1b75eaffeda.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__36ca85e725d6c4f4,22873_left,eyepacs,00054e49c67b1efa83d766693c9958089527b823bb66da9adcf482c6f192e842,7070f0e0e0f07070,22873_left,eyepacs,data/raw/eyepacs/data/22873_left.jpeg,data/processed/images/eyepacs/eyepacs__36ca85e725d6c4f4.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__1bf65ffae1fd5c93,2285_left,eyepacs,e59c256f6f2ec93efbe64a08f1c314df3cb42b471c02861247f7d1ebb92941bb,7070f0e0e0f07070,2285_left,eyepacs,data/raw/eyepacs/data/2285_left.jpeg,data/processed/images/eyepacs/eyepacs__1bf65ffae1fd5c93.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__47c4d23a05aa561e,22857_left,eyepacs,7ece5de06e82157efce3956ff07933b2e97ec669ac48dcb976da7423a2ea48cd,7070f0e0e0f07070,22857_left,eyepacs,data/raw/eyepacs/data/22857_left.jpeg,data/processed/images/eyepacs/eyepacs__47c4d23a05aa561e.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__41b33d1a767f5f4a,22855_left,eyepacs,d9ecc0c5435c443e2c767a57be9a9a9df8def170664350690a3f830eb36d3133,7070f0e0e0f07070,22855_left,eyepacs,data/raw/eyepacs/data/22855_left.jpeg,data/processed/images/eyepacs/eyepacs__41b33d1a767f5f4a.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__ea861fef9e1c96bb,8284_left,eyepacs,f85d477007fe5ce7af4353971753792cceee61304408b293b2833323c2fe5567,7070f0e0e0f07070,8284_left,eyepacs,data/raw/eyepacs/data/8284_left.jpeg,data/processed/images/eyepacs/eyepacs__ea861fef9e1c96bb.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__570608884f007822,21536_left,eyepacs,1312bf2a14483b1f69b7e386feaffa55596236f87621df0b0f41627066a55795,7070f0e0e0f07070,21536_left,eyepacs,data/raw/eyepacs/data/21536_left.jpeg,data/processed/images/eyepacs/eyepacs__570608884f007822.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__2583866f64c10536,39753_left,eyepacs,78baf6898ffbf22f3b998dc097cace25d7e6043ff327ffc7079df52205c4b73e,7070f0e0e0f07070,39753_left,eyepacs,data/raw/eyepacs/data/39753_left.jpeg,data/processed/images/eyepacs/eyepacs__2583866f64c10536.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__93acea8e89594bdd,23148_left,eyepacs,eb60681ffd767fb906cd66ced0c167c88e861d9901e1b774b9b115ca1db4e6c1,7070f0e0e0f07070,23148_left,eyepacs,data/raw/eyepacs/data/23148_left.jpeg,data/processed/images/eyepacs/eyepacs__93acea8e89594bdd.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__e79dd39815319bc0,20999_left,eyepacs,1a826be1d5c996dd95777faaa176e3f7b5e0d996c58d8428b54283e9c4d53f8d,7070f0e0e0f07070,20999_left,eyepacs,data/raw/eyepacs/data/20999_left.jpeg,data/processed/images/eyepacs/eyepacs__e79dd39815319bc0.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__faf77e90c540d6c8,21014_left,eyepacs,b4003ac5be3f18fc284d82baa6c2dd55f53f34ee67ac95509c0416014092961e,7070f0e0e0f07070,21014_left,eyepacs,data/raw/eyepacs/data/21014_left.jpeg,data/processed/images/eyepacs/eyepacs__faf77e90c540d6c8.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__6b2da146e39d062a,23347_left,eyepacs,1fa885c47dc09b617ad9c6fc0e70cd90db8c238885b18744af7ec0b0ac706ce8,7070f0e0e0f07070,23347_left,eyepacs,data/raw/eyepacs/data/23347_left.jpeg,data/processed/images/eyepacs/eyepacs__6b2da146e39d062a.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__27561f4d3ecb808e,23320_left,eyepacs,6c5a07a41b7fce35f42e214c704f54b55edc27cfed80a7595d8a0e24aa346ee4,7070f0e0e0f07070,23320_left,eyepacs,data/raw/eyepacs/data/23320_left.jpeg,data/processed/images/eyepacs/eyepacs__27561f4d3ecb808e.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__288e90b92fa7b102,232_left,eyepacs,bfa36d60dc779b902a0258eb31eb947f345b89f64d5002f0d7f62c5be0bf9ee5,7070f0e0e0f07070,232_left,eyepacs,data/raw/eyepacs/data/232_left.jpeg,data/processed/images/eyepacs/eyepacs__288e90b92fa7b102.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__69c8e8a5c71ac518,40449_left,eyepacs,579012834ce898db87eafb80759dacb50f8cdafae7ced687b7f9a48827708044,7070f0e0e0f07070,40449_left,eyepacs,data/raw/eyepacs/data/40449_left.jpeg,data/processed/images/eyepacs/eyepacs__69c8e8a5c71ac518.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__264782ae0d34b530,21026_left,eyepacs,c26d8100d8bc9a255171951c5dd6566544123be8fd438e3f34695d23dd3ff674,7070f0e0e0f07070,21026_left,eyepacs,data/raw/eyepacs/data/21026_left.jpeg,data/processed/images/eyepacs/eyepacs__264782ae0d34b530.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__1b88bc8174733931,21052_left,eyepacs,08b364b7bbf19c0259faca15536fea06d17ce5bbea9585dad394ddd335cbd665,7070f0e0e0f07070,21052_left,eyepacs,data/raw/eyepacs/data/21052_left.jpeg,data/processed/images/eyepacs/eyepacs__1b88bc8174733931.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__482de77c5603da06,23260_left,eyepacs,04e65039a0bc81425eb549477e465f98bc38615d7837faa35763bda0278d000e,7070f0e0e0f07070,23260_left,eyepacs,data/raw/eyepacs/data/23260_left.jpeg,data/processed/images/eyepacs/eyepacs__482de77c5603da06.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__d585fa860abd678b,8113_left,eyepacs,9f905557152bf10e334b056eed8e040cdfaa7f065a94d08437947a63a52f016a,7070f0e0e0f07070,8113_left,eyepacs,data/raw/eyepacs/data/8113_left.jpeg,data/processed/images/eyepacs/eyepacs__d585fa860abd678b.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__3e7c5631ec7183ee,21088_left,eyepacs,95c148ded3a008f7f0ebfc297719a2bbb6137a843ae15322c1a11c24822fcc2f,7070f0e0e0f07070,21088_left,eyepacs,data/raw/eyepacs/data/21088_left.jpeg,data/processed/images/eyepacs/eyepacs__3e7c5631ec7183ee.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__e69f71b10f31a571,39711_left,eyepacs,27b51d3ab4174f6204c3f76c296a35a266c91a80591984b9e1ddd586c0e1c0b9,7070f0e0e0f07070,39711_left,eyepacs,data/raw/eyepacs/data/39711_left.jpeg,data/processed/images/eyepacs/eyepacs__e69f71b10f31a571.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__14678b25d0c6c0c8,23216_left,eyepacs,d2bce028cab50a35049a01614ad61c8a1c380c8ed4c8940e3f8322885003ecba,7070f0e0e0f07070,23216_left,eyepacs,data/raw/eyepacs/data/23216_left.jpeg,data/processed/images/eyepacs/eyepacs__14678b25d0c6c0c8.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__09bfd0b15884de9a,40404_left,eyepacs,cbad03a564136b60b8cd3307d5603a86e31b23872bcdac937393f9d89ec11fdd,7070f0e0e0f07070,40404_left,eyepacs,data/raw/eyepacs/data/40404_left.jpeg,data/processed/images/eyepacs/eyepacs__09bfd0b15884de9a.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__2e21c78d0675e7c3,23210_left,eyepacs,eac64550b23a1bbb31c6edece01f0a017fc770c770d60b2f7e35a665a7fef769,7070f0e0e0f07070,23210_left,eyepacs,data/raw/eyepacs/data/23210_left.jpeg,data/processed/images/eyepacs/eyepacs__2e21c78d0675e7c3.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__eaad6a31efb5b756,21106_left,eyepacs,eba4e0db0a5f9b96e9cb2f90b81d9d3fd457c849fde2f594827c310ab0114c7f,7070f0e0e0f07070,21106_left,eyepacs,data/raw/eyepacs/data/21106_left.jpeg,data/processed/images/eyepacs/eyepacs__eaad6a31efb5b756.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__7105427d0624a8a2,2318_left,eyepacs,0bff119afd14f7f62347d84cc4f90e4a834754626c9630ea756de1b8cb053b81,7070f0e0e0f07070,2318_left,eyepacs,data/raw/eyepacs/data/2318_left.jpeg,data/processed/images/eyepacs/eyepacs__7105427d0624a8a2.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__43da188bc365612b,5831_left,eyepacs,2284e22b604b24a1ac71895d4df190d5a66f8f8bfa7b6aad93e98e289ba7a02a,7070f0e0e0f07070,5831_left,eyepacs,data/raw/eyepacs/data/5831_left.jpeg,data/processed/images/eyepacs/eyepacs__43da188bc365612b.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__049e34706b61cc11,21109_left,eyepacs,45549b5e7d7df66494f5ad775addf3c21ba9a64598f249442b0c7154a0ff8445,7070f0e0e0f07070,21109_left,eyepacs,data/raw/eyepacs/data/21109_left.jpeg,data/processed/images/eyepacs/eyepacs__049e34706b61cc11.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__d6182fa39cc243c0,23157_left,eyepacs,76aa9a6e95db00a1f725c9cd2a84a0a11c965858e6ba0c63d670afe78c0062c3,7070f0e0e0f07070,23157_left,eyepacs,data/raw/eyepacs/data/23157_left.jpeg,data/processed/images/eyepacs/eyepacs__d6182fa39cc243c0.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__f48df80b07a0f600,39709_left,eyepacs,3f0981a8fca9e7af74d4a42ee1634abad9f903fef6541c54e2efb4584e8a3dc7,7070f0e0e0f07070,39709_left,eyepacs,data/raw/eyepacs/data/39709_left.jpeg,data/processed/images/eyepacs/eyepacs__f48df80b07a0f600.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__ca2f0e959405c9c8,23361_left,eyepacs,b92640de35b40df185270900e81c32be2007249ae87747439a8d2904728d628f,7070f0e0e0f07070,23361_left,eyepacs,data/raw/eyepacs/data/23361_left.jpeg,data/processed/images/eyepacs/eyepacs__ca2f0e959405c9c8.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__b0079a36199d5bd7,39924_left,eyepacs,e25db2b3cf198d811ddb398421b11366f0fa21631cd4d6341508148fd3a55d67,7070f0e0e0f07070,39924_left,eyepacs,data/raw/eyepacs/data/39924_left.jpeg,data/processed/images/eyepacs/eyepacs__b0079a36199d5bd7.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__0fc10ed7bd18ec82,5900_left,eyepacs,3aacef7f378c96aec45b4fdf2c90a502156d3fcd5a686b582c3beedb42063c14,7070f0e0e0f07070,5900_left,eyepacs,data/raw/eyepacs/data/5900_left.jpeg,data/processed/images/eyepacs/eyepacs__0fc10ed7bd18ec82.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__3142c2ea5720a503,40143_left,eyepacs,5ad3716f297ecb05998492465c1332d8c0e204f7a8af03dd228c513d04a04872,7070f0e0e0f07070,40143_left,eyepacs,data/raw/eyepacs/data/40143_left.jpeg,data/processed/images/eyepacs/eyepacs__3142c2ea5720a503.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__cb53380798a8c3af,21881_left,eyepacs,924c02b6ff0ce244bb5beb5ce210d618dfdcf19a8825a1c0ed0aa69ef99bb170,7070f0e0e0f07070,21881_left,eyepacs,data/raw/eyepacs/data/21881_left.jpeg,data/processed/images/eyepacs/eyepacs__cb53380798a8c3af.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__8498ea2383d18c35,8239_left,eyepacs,68ef048032136f147374e15ee6b1a894d7156d695d7f982c728147231fbd9655,7070f0e0e0f07070,8239_left,eyepacs,data/raw/eyepacs/data/8239_left.jpeg,data/processed/images/eyepacs/eyepacs__8498ea2383d18c35.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__f73124822c664e05,5869_left,eyepacs,9f7a8d9117b85ba0e9e7267e03aeba8ff33335233c20a746b540e2aecfae94fa,7070f0e0e0f07070,5869_left,eyepacs,data/raw/eyepacs/data/5869_left.jpeg,data/processed/images/eyepacs/eyepacs__f73124822c664e05.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__c602c0988403ac30,22488_left,eyepacs,a47d7bb1d5d5244a0b28201c559a09f80979ada789dd52f41d761700f3189c35,7070f0e0e0f07070,22488_left,eyepacs,data/raw/eyepacs/data/22488_left.jpeg,data/processed/images/eyepacs/eyepacs__c602c0988403ac30.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__68c2396afd5b0719,22461_left,eyepacs,d67d22be24711df709b595dab85cd9f4c9bd7efc4b3a3d902bc39c69ee2294b4,7070f0e0e0f07070,22461_left,eyepacs,data/raw/eyepacs/data/22461_left.jpeg,data/processed/images/eyepacs/eyepacs__68c2396afd5b0719.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__d658947969fb4020,22452_left,eyepacs,d3f6f9620c5f512334e776fb4b6f9dd41f4d55720e41546b694def69e8a60109,7070f0e0e0f07070,22452_left,eyepacs,data/raw/eyepacs/data/22452_left.jpeg,data/processed/images/eyepacs/eyepacs__d658947969fb4020.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__c466abf031c5223a,22434_left,eyepacs,f7ba34b925ff2c5af219670bfd959e4ad1134e0eaeb2dfc252c1497c160f1887,7070f0e0e0f07070,22434_left,eyepacs,data/raw/eyepacs/data/22434_left.jpeg,data/processed/images/eyepacs/eyepacs__c466abf031c5223a.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__950244aa6e10ca3e,22422_left,eyepacs,53de3b34908826cb05d8b6a0b4c2735785a320d1d0990f2c0a820c2604b8d406,7070f0e0e0f07070,22422_left,eyepacs,data/raw/eyepacs/data/22422_left.jpeg,data/processed/images/eyepacs/eyepacs__950244aa6e10ca3e.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__cc6ee6c49045516c,21873_left,eyepacs,dfb087533e4f7aad5f4e950353ed35f5d5a69bfaa90cb1b6d13b081915f374a6,7070f0e0e0f07070,21873_left,eyepacs,data/raw/eyepacs/data/21873_left.jpeg,data/processed/images/eyepacs/eyepacs__cc6ee6c49045516c.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__31aeac817cfb441c,21960_left,eyepacs,dae3de77759c28347341db0f359646a8728b3867b37de35ed7fbad50a089aaa1,7070f0e0e0f07070,21960_left,eyepacs,data/raw/eyepacs/data/21960_left.jpeg,data/processed/images/eyepacs/eyepacs__31aeac817cfb441c.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__abbcc739def3d25f,40107_left,eyepacs,47b70790a376a767d868299f89ce8fe271e909f188dbc534e292e26bb1989d63,7070f0e0e0f07070,40107_left,eyepacs,data/raw/eyepacs/data/40107_left.jpeg,data/processed/images/eyepacs/eyepacs__abbcc739def3d25f.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__7841e8e31414aecf,2200_left,eyepacs,15885aabda7e9c6f6333dc0c764818daf47c09ef9dfde686a0dc80109f0de7d4,7070f0e0e0f07070,2200_left,eyepacs,data/raw/eyepacs/data/2200_left.jpeg,data/processed/images/eyepacs/eyepacs__7841e8e31414aecf.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__14d95d8526f0443e,22323_left,eyepacs,e629b03f5084778738149b90b6b2ec1ff462c03e9bc413e51dad4d7450986e11,7070f0e0e0f07070,22323_left,eyepacs,data/raw/eyepacs/data/22323_left.jpeg,data/processed/images/eyepacs/eyepacs__14d95d8526f0443e.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__37db90bfe7e92ccd,22315_left,eyepacs,997aeedd5955b788cbec117c6c6f63edd936969120cb4e3675328929baa1d818,7070f0e0e0f07070,22315_left,eyepacs,data/raw/eyepacs/data/22315_left.jpeg,data/processed/images/eyepacs/eyepacs__37db90bfe7e92ccd.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__313c773692a476c4,40085_left,eyepacs,16f9b6377649a046f17f7dc3fe3002e652bb03d5f76f5577a7ab82eefabf128c,7070f0e0e0f07070,40085_left,eyepacs,data/raw/eyepacs/data/40085_left.jpeg,data/processed/images/eyepacs/eyepacs__313c773692a476c4.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__f36037e94fec5661,22043_left,eyepacs,ba5ed515e3b13a7d6f4bb7e7da104d9bd6961f8ce3f927d2d74fa96805ccb2e8,7070f0e0e0f07070,22043_left,eyepacs,data/raw/eyepacs/data/22043_left.jpeg,data/processed/images/eyepacs/eyepacs__f36037e94fec5661.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__1425cf9acb4bab92,40081_left,eyepacs,c4bae4bf109db382a33be00b4992c93cccaa32b5762608cd0e5e00be2d904306,7070f0e0e0f07070,40081_left,eyepacs,data/raw/eyepacs/data/40081_left.jpeg,data/processed/images/eyepacs/eyepacs__1425cf9acb4bab92.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__5403f1e95722a930,22283_left,eyepacs,87bae0329593a1ce32319671e0c29e2828ad4294396c6e2d89322761ac858fb2,7070f0e0e0f07070,22283_left,eyepacs,data/raw/eyepacs/data/22283_left.jpeg,data/processed/images/eyepacs/eyepacs__5403f1e95722a930.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__c007d9ad5dd53dff,22144_left,eyepacs,c0644dc940dac6eaca2858a77f5f40c5fefec79331386403db667f172c670b2e,7070f0e0e0f07070,22144_left,eyepacs,data/raw/eyepacs/data/22144_left.jpeg,data/processed/images/eyepacs/eyepacs__c007d9ad5dd53dff.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__815efa32a640d13d,22384_left,eyepacs,72172716dd822d5523d33c626db7c80a68fbdf34458275de15762492c921b588,7070f0e0e0f07070,22384_left,eyepacs,data/raw/eyepacs/data/22384_left.jpeg,data/processed/images/eyepacs/eyepacs__815efa32a640d13d.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__63885e6b14cb2fe0,5913_left,eyepacs,31bd40d2245c1b4cd0d59d03f85c6f2e2e7c919d9d0be298cc7c7982e02880a8,7070f0e0e0f07070,5913_left,eyepacs,data/raw/eyepacs/data/5913_left.jpeg,data/processed/images/eyepacs/eyepacs__63885e6b14cb2fe0.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__03f223dcb1dccb5f,40152_left,eyepacs,be13178788c1a922bd8b72affb7a2648076cc5881a6235a2ad13a0371c266e9b,7070f0e0e0f07070,40152_left,eyepacs,data/raw/eyepacs/data/40152_left.jpeg,data/processed/images/eyepacs/eyepacs__03f223dcb1dccb5f.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__af47c384909130a0,8233_left,eyepacs,8d40c4df7e422f2efcc21b44abce55205cdd5971e7306b53df405750ce99fff8,7070f0e0e0f07070,8233_left,eyepacs,data/raw/eyepacs/data/8233_left.jpeg,data/processed/images/eyepacs/eyepacs__af47c384909130a0.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__9989b48446937a09,22810_left,eyepacs,bdfb6517f46777c2739e9e1497698929aed4e26a91fcb2c1ade46eb0dbb1bec3,7070f0e0e0f07070,22810_left,eyepacs,data/raw/eyepacs/data/22810_left.jpeg,data/processed/images/eyepacs/eyepacs__9989b48446937a09.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__5530f222b0153568,40228_left,eyepacs,f9680a9019874cc41ee382f431a049461cb9ac77b2a54be414043dd3a52f415f,7070f0e0e0f07070,40228_left,eyepacs,data/raw/eyepacs/data/40228_left.jpeg,data/processed/images/eyepacs/eyepacs__5530f222b0153568.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__0c2f8d6f4efa0825,21568_left,eyepacs,0d5f3eb6cd42251b8e2ccd00de39464643894715ef559825b1ed5e933ecc0b2a,7070f0e0e0f07070,21568_left,eyepacs,data/raw/eyepacs/data/21568_left.jpeg,data/processed/images/eyepacs/eyepacs__0c2f8d6f4efa0825.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__f4cb62378803b965,2159_left,eyepacs,4e13477e1192dc4886d2cb07a1e36c4a6458db4d62a4250e3978c1090dc10880,7070f0e0e0f07070,2159_left,eyepacs,data/raw/eyepacs/data/2159_left.jpeg,data/processed/images/eyepacs/eyepacs__f4cb62378803b965.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__91e6c76c03ec04ca,39956_left,eyepacs,cf4f7e385f918ed54e8d4b5705b2d913785a0692c1ddfe9ee307581efda8eab0,7070f0e0e0f07070,39956_left,eyepacs,data/raw/eyepacs/data/39956_left.jpeg,data/processed/images/eyepacs/eyepacs__91e6c76c03ec04ca.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__01f30f945205d0d9,5896_left,eyepacs,966a70acb2b168793e8444146b2bd1441f4d082baab53439e98b42988b339153,7070f0e0e0f07070,5896_left,eyepacs,data/raw/eyepacs/data/5896_left.jpeg,data/processed/images/eyepacs/eyepacs__01f30f945205d0d9.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__3ee9b9bc1f833b59,39978_left,eyepacs,0151f1069aacb78c87224ee9f0b06c999ff9ac66c6602fe74f239886e0b218ca,7070f0e0e0f07070,39978_left,eyepacs,data/raw/eyepacs/data/39978_left.jpeg,data/processed/images/eyepacs/eyepacs__3ee9b9bc1f833b59.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__292b423b08fa7992,21645_left,eyepacs,422f2ef7569c8ef50091f49b1ba877df6c868ff4158cf4dd2fd438c0d7f0435b,7070f0e0e0f07070,21645_left,eyepacs,data/raw/eyepacs/data/21645_left.jpeg,data/processed/images/eyepacs/eyepacs__292b423b08fa7992.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__88e0d65c1f44cef9,40224_left,eyepacs,7d1cec4c7ce2cbe182e0010748b535f4181ca7a366853bad77272ae6646dba73,7070f0e0e0f07070,40224_left,eyepacs,data/raw/eyepacs/data/40224_left.jpeg,data/processed/images/eyepacs/eyepacs__88e0d65c1f44cef9.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__8f32d27ec912860f,40008_left,eyepacs,01bf355fbf87c8426122815cb9c78ce6f6cb5460e13a80dd3d1e403b529b4b9b,7070f0e0e0f07070,40008_left,eyepacs,data/raw/eyepacs/data/40008_left.jpeg,data/processed/images/eyepacs/eyepacs__8f32d27ec912860f.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__30b9f3ac9c0680d2,21699_left,eyepacs,2245060e2a8a0897bacb86020f1072083377501da56c9e2ec8140786c626308e,7070f0e0e0f07070,21699_left,eyepacs,data/raw/eyepacs/data/21699_left.jpeg,data/processed/images/eyepacs/eyepacs__30b9f3ac9c0680d2.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__631d1617e5a90a27,39988_left,eyepacs,120a5f76e405c85c26900d297355cc97d88744d56aa8ded65f5387028a6d8e05,7070f0e0e0f07070,39988_left,eyepacs,data/raw/eyepacs/data/39988_left.jpeg,data/processed/images/eyepacs/eyepacs__631d1617e5a90a27.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__54adcc39278cd442,216_left,eyepacs,a9b8854c9bab44391ccc78ce23545dcfbaf602c4e205696e67373ed9959ab6a7,7070f0e0e0f07070,216_left,eyepacs,data/raw/eyepacs/data/216_left.jpeg,data/processed/images/eyepacs/eyepacs__54adcc39278cd442.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__de2039db7c139e03,40217_left,eyepacs,ce4b189c49876d2eed775003439b084b72498b52f5dc650ad81859bd8db534ea,7070f0e0e0f07070,40217_left,eyepacs,data/raw/eyepacs/data/40217_left.jpeg,data/processed/images/eyepacs/eyepacs__de2039db7c139e03.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__a71f2e17b227694c,21703_left,eyepacs,f5200caed7759a7c8d5113d556dc7e1b9c07dc85233756a20af75524d177c268,7070f0e0e0f07070,21703_left,eyepacs,data/raw/eyepacs/data/21703_left.jpeg,data/processed/images/eyepacs/eyepacs__a71f2e17b227694c.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__67d9492aba045ecc,21760_left,eyepacs,a7709363d5c5f2d546141ec4d0d2826923f3c9c9f0dd35ad0cccadbbfca11eaa,7070f0e0e0f07070,21760_left,eyepacs,data/raw/eyepacs/data/21760_left.jpeg,data/processed/images/eyepacs/eyepacs__67d9492aba045ecc.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__e148baf22d818101,21778_left,eyepacs,1068fc554c24371dc556f818e14ca78ca1bf6802bdb63c6790fef8dc5df356ce,7070f0e0e0f07070,21778_left,eyepacs,data/raw/eyepacs/data/21778_left.jpeg,data/processed/images/eyepacs/eyepacs__e148baf22d818101.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__73ceca99d6f0fac0,21779_left,eyepacs,3b3b663e01db8ea7552be6e3cd6666b2257a3f001f29b862185aab753510595d,7070f0e0e0f07070,21779_left,eyepacs,data/raw/eyepacs/data/21779_left.jpeg,data/processed/images/eyepacs/eyepacs__73ceca99d6f0fac0.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__8dd38611c006c19e,22570_left,eyepacs,332af51cfdc573793372d85e72c6a3fc85564cef8381838e724f594b5fa7ade6,7070f0e0e0f07070,22570_left,eyepacs,data/raw/eyepacs/data/22570_left.jpeg,data/processed/images/eyepacs/eyepacs__8dd38611c006c19e.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__bedfd0293d894490,22567_left,eyepacs,7c5b463d67064448188fb0cea4d4721085f68ac247064b5096d6ae3f31716350,7070f0e0e0f07070,22567_left,eyepacs,data/raw/eyepacs/data/22567_left.jpeg,data/processed/images/eyepacs/eyepacs__bedfd0293d894490.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__64e2aa58792c60a6,8223_left,eyepacs,65806898dbebdc8a01b198bac7e6caf0ca08180e747842fab0889d2193045a29,7070f0e0e0f07070,8223_left,eyepacs,data/raw/eyepacs/data/8223_left.jpeg,data/processed/images/eyepacs/eyepacs__64e2aa58792c60a6.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__eed020d56390e459,20165_left,eyepacs,095b1be8c88504b7a1b3cc8f88b1e1956c0e80d24182cd95fafb62ead8e0c1e3,7070f0e0e0f07070,20165_left,eyepacs,data/raw/eyepacs/data/20165_left.jpeg,data/processed/images/eyepacs/eyepacs__eed020d56390e459.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__197aeaceab2c200a,20995_left,eyepacs,ff170b10177f1eb69118cb3e29a8ed02ca4aa7728512961d1b8f95676e1b7ff9,7070f0e0e0f07070,20995_left,eyepacs,data/raw/eyepacs/data/20995_left.jpeg,data/processed/images/eyepacs/eyepacs__197aeaceab2c200a.jpg,validation,not_reviewed,do_not_remove_automatically
